Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,temp
KPN_Campaign2021_CoffeeAndMachines_210115_C_140_Duple_PB_LuukTenHoorVocals.wav,https://betterproblems-production-originals.s3.amazonaws.com/KPN_Campaign2021_CoffeeAndMachines_210115_C_140_Duple_PB_LuukTenHoorVocals.wav,iJb1j8iShPd6dQg2eWjXc2jNdMfmiPci.mp3,Coffee And Machines (Original - VOX),79
TA_ThCookieMan_Cirandas_PoolScene_20720_PB_RW__LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/TA_ThCookieMan_Cirandas_PoolScene_20720_PB_RW__LIB.wav,dkfbcSbai8fEdtdliOdBbWdmgYiNckdo.mp3,Cirandas (Pool Scene),33
Ubisoft_Skate_PullBack_Original_221012_Em_105_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ubisoft_Skate_PullBack_Original_221012_Em_105_4-4_WB_NXT.wav,cSbWaOiAgzhMaWdbhSariCa2fjfDjjdU.mp3,Pull Back (Original),33
Microsoft_M365_WorldsCollide_BackingVocals_201027_Bm_107_4-4_YE+YEVox.wav,https://betterproblems-production-originals.s3.amazonaws.com/Microsoft_M365_WorldsCollide_BackingVocals_201027_Bm_107_4-4_YE%2BYEVox.wav,fycEeYeggyjuhthFjfaWjccueKhNhXau.mp3,Worlds Collide (Backing Vox),39
Biotene_BLT_Empath_ExtendedMix_191118.wav,https://betterproblems-production-originals.s3.amazonaws.com/Biotene_BLT_Empath_ExtendedMix_191118.wav,bfheiufggGgielc5gRhYcpggjri6jxe8.mp3,Empath (Extended Mix),85
Agoda_TravelSimplified_Nonchalant_180712_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Agoda_TravelSimplified_Nonchalant_180712_LIB_SC.wav,bxcBe5jqgEgvhggKibfmeOjdexjGc5dV.mp3,Nonchalant (Original),78
AFSP_ITAÚ_ConversasDeValores_CoolChances_180306_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ITAU%CC%81_ConversasDeValores_CoolChances_180306_qt_VN.wav,h1iUeaf6j4fTekjRiScEdncVbIiQa5di.mp3,Cool Chances (Original),30
Ooredoo_Messi_Wick_151016_Em_115_4-4_WB_ATEdit_220121.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ooredoo_Messi_Wick_151016_Em_115_4-4_WB_ATEdit_220121.wav,buh8apf1g3j7jxdPiRhBiCipapfNf3iQ.mp3,Wick (Original),59
Citrix_BrandVideo_TheGloveFits_200710_C_112_6-8and4-4_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Citrix_BrandVideo_TheGloveFits_200710_C_112_6-8and4-4_WB.wav,fsaZbpbrahjTcHeleGdSaIaqeMd5jxeP.mp3,The Glove Fits (Original),45
TA_ThCookieMan_TheCookieMan_PB_LIB_200720.wav,https://betterproblems-production-originals.s3.amazonaws.com/TA_ThCookieMan_TheCookieMan_PB_LIB_200720.wav,bjiTfjfBfsf5b1hzakhqeLbxejitdda8.mp3,The Cookie Man (Original),38
Magnolia_Ghost_WaveFi_201002_D_Amb_BERW.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Ghost_WaveFi_201002_D_Amb_BERW.wav,iCbahfd2bDe8jtdTiab5apfFaqbHihc2.mp3,Wave Fi (Ambient),71
20-3174_LIC_Lacoste_Guga_LuckyCoin_LB_Cm_4_4_124bpm_210302_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3174_LIC_Lacoste_Guga_LuckyCoin_LB_Cm_4_4_124bpm_210302_qt.wav,c1igcKhpaXc8cRdgfNgoaWfaftbnfEjv.mp3,Lucky Coin (Original),65
AFSP_LIC_MyNameMyGame_Cannes_EasyGames_180123_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_MyNameMyGame_Cannes_EasyGames_180123_qt_VN.wav,icgehGi5fghxgljDdQaMjLcYaNilin.mp3,Easy Games (Original),36
AFSP_ITAU_Filmetes_3_Instagram_Mus_Doris_PC_190610_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ITAU_Filmetes_3_Instagram_Mus_Doris_PC_190610_qt.wav,iZbmdhgzdqjYc7ckhAjReSa8cphMgVaH.mp3,Doris (Original),70
ALLEGRA_SayYes_Wander_HannahsTrack_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/ALLEGRA_SayYes_Wander_HannahsTrack_LIB.wav,iCcVhqjcbsaDcmdHgUhVjDc9ayeDcljn.mp3,The Story of Hannah (Original),88
AFSP_LIC_Jeep_Especies_IntoTheWild_90s_LB_180622_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Jeep_Especies_IntoTheWild_90s_LB_180622_qt.wav,bueedzhBfQiAhwalhAbyhmbsaMjahGbt.mp3,Into The Wild (90s),78
FS_TowelBoy_TowelBoy(CompName)_Batucada(Recording Descriptor)_2012_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/FS_TowelBoy_TowelBoy%28CompName%29_Batucada%28Recording+Descriptor%29_2012_WB.wav,dnbBjFeniGeIbveYcgiPhJbAi5ire6hI.mp3,Towel Boy (Batucada),43
Facebook_Moments_TacoTruck_60SecondVersion_150330_Ebm_162_4-4_CK_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_Moments_TacoTruck_60SecondVersion_150330_Ebm_162_4-4_CK_NXT.wav,b3fRfmdpeDiJaQeOivfchMhCh5apeFcy.mp3,Taco Truck (60 Second Version),67
ADIDAS_Solarboost3_LifeBurst_210118_Dm_120_Duple_LB.wav,https://betterproblems-production-originals.s3.amazonaws.com/ADIDAS_Solarboost3_LifeBurst_210118_Dm_120_Duple_LB.wav,b3fDdlbqf8fbemb5evd1cgaDapiyhCcp.mp3,Life Burst (Original),38
TEDx_Circles_180906_LIB_PB&AG.wav,https://betterproblems-production-originals.s3.amazonaws.com/TEDx_Circles_180906_LIB_PB%26AG.wav,bjbJcRcsdqfEgnetbuhKbrjqeajefOct.mp3,Circles (Original),33
Natura_Pilulas2020_Yavanna_PC_C_4_4_97bpm_210413_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Natura_Pilulas2020_Yavanna_PC_C_4_4_97bpm_210413_qt.wav,bvezewfMcIhZi8jWaAgQj9iCaNagaz.mp3,Yavanna (Original),74
Ford_FusionCampaign_Perception_PuppyParty_RepriseMinimal_122012.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_FusionCampaign_Perception_PuppyParty_RepriseMinimal_122012.wav,h7c1gkaMiFbje4cchAdSiFfwaubKhig8.mp3,Puppy Party (Reprise Minimal),80
Ubisoft_Skate_SaintRoch_Original_111312_F_110_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ubisoft_Skate_SaintRoch_Original_111312_F_110_4-4_WB_NXT.wav,jselidd1b4isiMbyiSjZfKfxgPcgi3.mp3,Saint Roch (Original),72
Carhartt_Force_BackBurner_Composition_210429_Em_92_4-4_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Carhartt_Force_BackBurner_Composition_210429_Em_92_4-4_BE.wav,exhzdabDiDadbgaceQe7dyaEcSgpdxbY.mp3,Back Burner (Original),35
AFSP_MARIL_MUS_Ambedo_PC_190213_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_MARIL_MUS_Ambedo_PC_190213_qt.wav,bKewhua3iqiDgxdujTfIj3fJchfGbBbD.mp3,Ambedo (Otimo Mix),74
1414 Hermes.wav,https://betterproblems-production-originals.s3.amazonaws.com/1414+Hermes.wav,gwhcgrdeaLjEdBashvi6f1f6j6bnhTfH.mp3,Hermes Mercury (Short),79
GeorgeSaunders_OnStory_LaEntrada_Original_210519_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/GeorgeSaunders_OnStory_LaEntrada_Original_210519_WB.wav,cYdEjDjFcKgXiZilgwdoh6bzfVfWdvdo.mp3,La Entrada (Original),21
ITAU_Filmetes_3_Instagram_EasyDreams_VN_190605_D_220_ATEdit_220103.wav,https://betterproblems-production-originals.s3.amazonaws.com/ITAU_Filmetes_3_Instagram_EasyDreams_VN_190605_D_220_ATEdit_220103.wav,hUaHcAjahjhOcXhxgcbmfxhMhTaEhjfJ.mp3,Easy Dreams (Original),68
KPN_LockedHeart_ValseOfFlowers_LittleValse_210114_D_179_Duple_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/KPN_LockedHeart_ValseOfFlowers_LittleValse_210114_D_179_Duple_PB.wav,cOhEj1iGazcLajfmdcjSjEiqdVh4iYfA.mp3,"""Little Valse (Original + """"Tchaikovsky - Valse Of Flowers"""" (The Nutcracker))""",78
Starbucks_FY21Spring_Xasp_Original_210429_Am_88_4-4_RW_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_FY21Spring_Xasp_Original_210429_Am_88_4-4_RW_NXT.wav,fOaRdTj5dTaKjdbbimhIfSiYbvdTbCgP.mp3,Xasp (Original),36
17150740_BlackoutVR_Ch2_Quad_170829_LIBRARY_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150740_BlackoutVR_Ch2_Quad_170829_LIBRARY_SC.wav,dZb3b2abbNcDhxihcYeSdoeyeeiYfEjK.mp3,Ch2 (Quad),26
Disney_Bundletown_FunkyBunnies_201204_D_100_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Disney_Bundletown_FunkyBunnies_201204_D_100_DH.wav,hfbzjybvfzgCe8cwcChVezgIajfvcMaT.mp3,Funky Bunnies (Original),70
Nugo_LaRiviere_181029_LIB_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Nugo_LaRiviere_181029_LIB_PB.wav,hacZaNeHfYixighmfjhsjmi7jyaueVaw.mp3,La Riviere (Original),39
Magnolia_Ghost_SketchingGhosts_Outro_200903_124_A_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Magnolia_Ghost_SketchingGhosts_Outro_200903_124_A_WB.wav,brhFaQdld1dggifseKiMjfdVeva8dUjD.mp3,Sketching Ghosts (Outro),77
17151605_Tide_TwerkAPod_131113_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151605_Tide_TwerkAPod_131113_qt.wav,dqinjLeIbhideYcPiLjpjAiBiNjTc2.mp3,Twerk A Pod (Electronic),70
Emirates_BeThere_Sewn_ExtendedInstrumental_150317.wav,https://betterproblems-production-originals.s3.amazonaws.com/Emirates_BeThere_Sewn_ExtendedInstrumental_150317.wav,cuhFaqcUhQfLb7f7gnbNhfgLeLb2iZf9.mp3,Sewn (Instrumental Extended),76
AFSP_LIC_MrCongressman_Mus_TwoFaces_PC_180427_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_MrCongressman_Mus_TwoFaces_PC_180427_qt.wav,byeWc5gUiqefaKjtjTc1bcc4aogeevhp.mp3,Two Faces (Original),39
AFSP_VIVO_Destrave_CortemlheACabeca_Valhalla_FR_190715_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_VIVO_Destrave_CortemlheACabeca_Valhalla_FR_190715_qt.wav,fPhDaQcEjcjjgmdCbgflckhleYdsiddt.mp3,Valhalla (Original),24
Breakfast_VN_D_4_4_113bpm_MIX.wav,https://betterproblems-production-originals.s3.amazonaws.com/Breakfast_VN_D_4_4_113bpm_MIX.wav,fJfierjvdifMjYhXdqf9eadBczawiIi3.mp3,Breakfast & Grace (Vocal),55
DoorDash_MagicTable_ChurchillDown_6s_210104_C_102_WBDH.wav,https://betterproblems-production-originals.s3.amazonaws.com/DoorDash_MagicTable_ChurchillDown_6s_210104_C_102_WBDH.wav,iTjqbRdVcRjNdvhWiWeOcjjgizdhibak.mp3,Churchill Down (6s),70
Goldi_Geld_Vocals_171004.wav,https://betterproblems-production-originals.s3.amazonaws.com/Goldi_Geld_Vocals_171004.wav,flcuiVigcOi8cjcZdTiJffdMb8bbjxhC.mp3,Geld (Vox),72
Microsoft_M365_RiverBed_Vocal_201204_G_95_4-4_BE+BEVocal.wav,https://betterproblems-production-originals.s3.amazonaws.com/Microsoft_M365_RiverBed_Vocal_201204_G_95_4-4_BE%2BBEVocal.wav,cRdMejeYd3dah8gmgDaAeNgEioembUjS.mp3,River Bed (Vox),57
AFSP_SAMSUNG_Lados_OverWeekend_60s_180712_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_SAMSUNG_Lados_OverWeekend_60s_180712_qt_VN.wav,gkhfdQd1fPhEfabTb3f9defOaajebGaV.mp3,Over Weekend (60s),38
IBM_Thriving_Original_111309.wav,https://betterproblems-production-originals.s3.amazonaws.com/IBM_Thriving_Original_111309.wav,flgLctjfgVjhbMhkiXcbh1c4amfcjs.mp3,Thriving (Original),89
CaptainMorgan_WhiteRum_Flass_Original_150114_Bbm_80_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/CaptainMorgan_WhiteRum_Flass_Original_150114_Bbm_80_4-4_WB_NXT.wav,gHb9jva7cGfch6hHgQizicgWb1jeeRbz.mp3,Flass (Original),85
AFSP_LIC_RIDER_LaCumbiaDelMoreno_180601_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_RIDER_LaCumbiaDelMoreno_180601_qt_VN.wav,iEgtb7alaQeQfEhhjvb6fXfdgTjMj4f3.mp3,La Cumbia Del Moreno (Original),85
17150736_BigG_Gandalf_STEP+_MUS_170529_4pm_LIBRARY_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150736_BigG_Gandalf_STEP%2B_MUS_170529_4pm_LIBRARY_WB.wav,dKj1hGjWgEacgljujocAa1g1cHfoaa.mp3,Gandalf Got The Gold (Original),87
Peaches_Power_Collision_ScoredVersion_180213.wav,https://betterproblems-production-originals.s3.amazonaws.com/Peaches_Power_Collision_ScoredVersion_180213.wav,dheCgsboayhIeki3aGfxdbhfayfjbAeN.mp3,Collision (Scored Version),59
Adidas_Futurecraft_Animatter_PB_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Adidas_Futurecraft_Animatter_PB_LIB.wav,eZjyerjhdxbcb3j4g8f7fLhrcod8jvbo.mp3,Antimatter (Original),23
Rayban_SenorSergei_Original_093011.wav,https://betterproblems-production-originals.s3.amazonaws.com/Rayban_SenorSergei_Original_093011.wav,g2fAgYjvgPaMhuiQfZeIaPdqg5jPbKgJ.mp3,Senor Sergei (Original),36
GoodBooks_Mother_072711_FORLIBRARY.wav,https://betterproblems-production-originals.s3.amazonaws.com/GoodBooks_Mother_072711_FORLIBRARY.wav,bRbyakaVedfUcKgZgPcYiqcAdNb8cIar.mp3,Good Mother (Original),37
Github_UniverseAnimation_Tessellation_IndianPercussion_210315_Db_111_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Github_UniverseAnimation_Tessellation_IndianPercussion_210315_Db_111_4-4_YE_NXT.wav,hngFgyfjhmbHjmg4dAa4hpaGexgHhmhL.mp3,Tessellation (Indian Percussion),53
NutriGrain_StareDown_TrueGrain_2011104_Em_110_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/NutriGrain_StareDown_TrueGrain_2011104_Em_110_RW.wav,eWctbqdEc5fDaxdBgEePcFjRjTjIeC.mp3,True Grain (Original),35
AdultSwim_2015IDs_Caterpillar_HeroMix_2015_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/AdultSwim_2015IDs_Caterpillar_HeroMix_2015_WB.wav,g7eVbUf1aSgGj4aAfUfmjNekhRgghViX.mp3,Caterpillar (Hero Mix),66
KPN_KilometersOfLove_Various_CrowbarLove_210114_A_190_Duple_PB_LS.wav,https://betterproblems-production-originals.s3.amazonaws.com/KPN_KilometersOfLove_Various_CrowbarLove_210114_A_190_Duple_PB_LS.wav,bKcEbXf1ecand9iJbUfriXgyh2iBd6jm.mp3,"""Crowbar Love (Original + Tchaikovsky """"Sleeping Beauty"""" + Mendelssohn """"Wedding March"""")""",69
Microsoft_M365_TheDukeOfTheBywater_OriginalMaleVocal_201214_Bm_106_4-4_WB+WBVocal.wav,https://betterproblems-production-originals.s3.amazonaws.com/Microsoft_M365_TheDukeOfTheBywater_OriginalMaleVocal_201214_Bm_106_4-4_WB%2BWBVocal.wav,bafCd7e8fregcniab2bXdJd2j3gQakjp.mp3,The Duke of the Bywater (Original Male Vox),37
AFSP_ELECTROLUX_MaquinaDeCuidar_YoungSoul_190228_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ELECTROLUX_MaquinaDeCuidar_YoungSoul_190228_qt_VN.wav,brdKdIaycNfhdBefgtaeaij6e4jgfr.mp3,Young Soul (Original),85
ALLEGRA_SayYes_RockyRivers_PB_JesseKotchVocals_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/ALLEGRA_SayYes_RockyRivers_PB_JesseKotchVocals_LIB.wav,gUhXiwfHi6agctaOeafVcpfWgWb3.mp3,Rocky Rivers (Original),74
LUPO_ViagemPeloTempo_Gabiroba_VN_FR_201020_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/LUPO_ViagemPeloTempo_Gabiroba_VN_FR_201020_qt.wav,hWhZcdjrcTfXa9aJdIcEeChPioerglf1.mp3,Gabiroba (Original ),64
SNY_FingerPuppet_KissCam_160629_C_4-4_80_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/SNY_FingerPuppet_KissCam_160629_C_4-4_80_SC.wav,cpfIfchujSbseDgdh1gQeRgueOhxgCdc.mp3,Kiss Cam (160629),80
Honda_Flashbacks_PostNightmare_Original_131216.wav,https://betterproblems-production-originals.s3.amazonaws.com/Honda_Flashbacks_PostNightmare_Original_131216.wav,cnh7cfdSfvclh6jCjIhld1eud8f3amgF.mp3,Flashbacks (Post Nightmare),87
AFSP_AUDI_Musica_BastianBux_PC_190829_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_AUDI_Musica_BastianBux_PC_190829_qt.wav,iPf9bWfhjQaMa4fSdhh6f2aGaYhCi9fa.mp3,Bastian Bux (Original),25
SVT1_Munchkin_UkeMel_022012.wav,https://betterproblems-production-originals.s3.amazonaws.com/SVT1_Munchkin_UkeMel_022012.wav,gnbXdEixfRgYdmjWhxgfjXezdsgYaehf.mp3,Munchkin (Ukelele Melody),73
Odisea_Camaleon_Original_051612.wav,https://betterproblems-production-originals.s3.amazonaws.com/Odisea_Camaleon_Original_051612.wav,gVajfvhAjIhiafb9eyhxhzdAiobfame3.mp3,Camaleon (Original),37
SVT_Drums_Original_021612.wav,https://betterproblems-production-originals.s3.amazonaws.com/SVT_Drums_Original_021612.wav,cCekflhUfliagxbjdthScAfDfgfvdY.mp3,Drums (Original),81
Daniel_THCA_Wolf_180718_PB(AG_Lyrics)_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Daniel_THCA_Wolf_180718_PB%28AG_Lyrics%29_LIB.wav,hEbRbqaoedcWbYclhMa8aLhvfkfnaf.mp3,Wolf (Original),19
Lululemon_Breathe_Manipura_171023_LIB_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Lululemon_Breathe_Manipura_171023_LIB_PB.wav,gJd4ame2dogRfti9dBhIhZgkeyd8ezbt.mp3,Manipura (Original),63
GM_TrackerRestart_BeatzaSynthLove_C#m_4_4_162bpm_210413_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/GM_TrackerRestart_BeatzaSynthLove_C%23m_4_4_162bpm_210413_qt.wav,hLa6cNinikjEaucXb2j8dAgwgvhBekcW.mp3,Beatza Synth Love (Original),32
SVT_K_Shiroi_SlowSynth_032712.wav,https://betterproblems-production-originals.s3.amazonaws.com/SVT_K_Shiroi_SlowSynth_032712.wav,bahChLjTeMb5jRgmfGjah7jnhYcOf8dg.mp3,Shiroi (Slow Synth),80
AFSP_ITAU_RockinRio_Ilustracoes_Illustrations_190716_21h_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ITAU_RockinRio_Ilustracoes_Illustrations_190716_21h_qt.wav,g6c4hKbKepiPa9fcjUiGgjdhhJaEcR.mp3,Illustrations (Original),58
ADIDAS_SolarBoost3_RadiantLift_210118_D_124_Duple_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/ADIDAS_SolarBoost3_RadiantLift_210118_D_124_Duple_RW.wav,hHeCjre3dLirdUi4jlbTgFcCitfVd3e5.mp3,RadiantLift (Original),65
Mailchimp_CorporateCitizenship_OnwardsCondor_200908_A#_80_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Mailchimp_CorporateCitizenship_OnwardsCondor_200908_A%23_80_YE.wav,iveSi6aDebeYbkbdfQcra4bcd1j2iXgg.mp3,Onwards Condor (Original),65
AFSP_LIC_Samsung_Lados_Mus_Dandy_PC_180710_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Samsung_Lados_Mus_Dandy_PC_180710_qt.wav,bghCf5def9greKhseIaQfucRiXdejMfj.mp3,Dandy (Original),36
17151294_Mirinda_OrangeTV_Section3_FingerSnappin_Gap_JustTheBeat_160216_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151294_Mirinda_OrangeTV_Section3_FingerSnappin_Gap_JustTheBeat_160216_qt.wav,ihgSbqh2jGbedOjMdLcWf8bcbJiOekfY.mp3,Just The Beat (Original),36
AFSP_Netflix_OperacaoFronteira_Mus_GroundShaker_190319_qt_PC.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Netflix_OperacaoFronteira_Mus_GroundShaker_190319_qt_PC.wav,defiiBhAdBjTelhFi7jdaLd5judxhUa8.mp3,Ground Shaker (Instrumental 20),20
H&S_TheChase_CatchMeIfYouCan_210421_Bbmin_170_4-4_RW.wav,https://betterproblems-production-originals.s3.amazonaws.com/H%26S_TheChase_CatchMeIfYouCan_210421_Bbmin_170_4-4_RW.wav,dpagcqj7isbwfBctbvgMaFaRaFcthTiW.mp3,Catch Me If You Can (Original),32
AFSP_ReageRio_BeanJ_LS_180706_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ReageRio_BeanJ_LS_180706_qt.wav,gRb4bqb1evfdaHgwfMcKcwetiRb2j6hA.mp3,Bean J (Original),65
EnergieSchewiez_Sehshucht_Hedgehog_PB_1LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/EnergieSchewiez_Sehshucht_Hedgehog_PB_1LIB.wav,hOc6d8eciNfNitfJhNh3fFbkeyjMffbz.mp3,Hedgehog (Original),32
Panera_Panera_Frontier_Original_150507_Db_170_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Panera_Panera_Frontier_Original_150507_Db_170_4-4_YE_NXT.wav,bgaXcRiIbOhaiJh8hyapdChmgtcyjci4.mp3,Frontier (Original),85
Beats_Zodiac_Mus_Supay_PC_4_4_Bm_100bpm_210317_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Beats_Zodiac_Mus_Supay_PC_4_4_Bm_100bpm_210317_qt.wav,eVbRexaPhjcWjhalaujkcEf2fze3iScQ.mp3,Supay (Original ),30
17150884_DrPepper_Cymatic_SoupForWounds_170614_LIBRARY_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150884_DrPepper_Cymatic_SoupForWounds_170614_LIBRARY_YE.wav,icbbePgydecqfiijhafCibdGd6fGc2dO.mp3,Soup For Wounds (Original),36
AFSP_ITAU_Filmetes_3_Renegociao_NewChoice_VN_190508_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ITAU_Filmetes_3_Renegociao_NewChoice_VN_190508_qt.wav,eNflatfBegfHgza3jAdJhpgQdUjzdCbX.mp3,New Choice (Original),25
Carhartt_Force_Gravitation_Original_210422_Em_132_12-8_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Carhartt_Force_Gravitation_Original_210422_Em_132_12-8_YE_NXT.wav,h2i6ckaHdSgQgsihfZhHeNe3eHeZcyb2.mp3,Gravitation (Original),34
AndNowThis_Doetichem_PB_181019_LIB.wav,https://betterproblems-production-originals.s3.amazonaws.com/AndNowThis_Doetichem_PB_181019_LIB.wav,gqd9jxakdxbsbgh5jFaij8fVc7jnhviw.mp3,Doetinchem (Original),33
817 Kids.wav,https://betterproblems-production-originals.s3.amazonaws.com/817+Kids.wav,c4eWaWhAdHaGa8hOcmf1cChehCgQgn.mp3,Kids (Original),85
McDs_AlwaysWorking_Fabricants_ACappella_D_122_4-4_WB_160226_ATedit_220311.wav,https://betterproblems-production-originals.s3.amazonaws.com/McDs_AlwaysWorking_Fabricants_ACappella_D_122_4-4_WB_160226_ATedit_220311.wav,hOaTd4aOd1cQcUblh3hvg4hecCbVg1dd.mp3,Fabricant (Original),79
Target_JurassicWorld_Sleeky_Original_180530_Dm_4-4_138_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Target_JurassicWorld_Sleeky_Original_180530_Dm_4-4_138_BE.wav,fSg3fWfEcgbQhfiVdSbbiOjXcZbvhtej.mp3,Sleeky (Original),39
Microsoft_M365_WorldsCollide_NoVox_201027_Bm_107_4-4_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Microsoft_M365_WorldsCollide_NoVox_201027_Bm_107_4-4_YE.wav,cKcndjangpcngAflirgJfGa5c6iVfFhS.mp3,Worlds Collide (No Vox),39
AFSP_SAMSUNG_Circulos_e_Produtos_BlueLight_LB_190607_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_SAMSUNG_Circulos_e_Produtos_BlueLight_LB_190607_qt.wav,fQcnerafdtdUhohcfXiaiDjbhejziIb6.mp3,Blue Flash (Original),82
Accor_Seeker_Flows_180531_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Accor_Seeker_Flows_180531_LIB_SC.wav,bgjOahgTijaudNaVaVcsjAfIbydHa4eD.mp3,Flows (Original),73
F5_Loops_Bumbão_Shrine01_221128_E_128_4-4_LS-WB-WG_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/F5_Loops_Bumba%CC%83o_Shrine01_221128_E_128_4-4_LS-WB-WG_NXT.wav,bke7aEdYhUaoiWgkfcergle3iievdCfV.mp3,Bumbão (Shrine01),64
17151680_Verizon_Line_BumpyPBbass2_150504_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151680_Verizon_Line_BumpyPBbass2_150504_qt.wav,hhcUdBjfiKj5i7arfgaZatiObNfViQec.mp3,Bumpy (PBass),40
Experian_SeaMonster_Hafgufa_Original_093013_Ab_129_6-8_PB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Experian_SeaMonster_Hafgufa_Original_093013_Ab_129_6-8_PB_NXT.wav,hshfjqcUj7iMi6jgfbiGcZj8fqaQgMbx.mp3,Hafgufa (Original),67
Nike_Joyride_BeadstiePeople1_190916_F_95_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Nike_Joyride_BeadstiePeople1_190916_F_95_BE.wav,cScheOhBc6jNdbbZb6cigHc4dSdcbEaJ.mp3,Beadstie People (1),42
Tide_DoThePod_TwerkAPod_Beat_102313_Bb_115_4-4_CVK_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Tide_DoThePod_TwerkAPod_Beat_102313_Bb_115_4-4_CVK_NXT.wav,hXg3j6cmhBgDjCh8fRj6chcqhcgLbjce.mp3,Twerk A Pod (Beat),54
AFSP_VIVO_Destrave_CortemlheACabeca_Ned_PC_190715_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_VIVO_Destrave_CortemlheACabeca_Ned_PC_190715_qt.wav,dTiaeObKbShfaHhAeGjdhViLandKbAfz.mp3,Ned (Original),22
